R,a0,a2,a4,b3,b5,E
0.8694265354597897,0.505,0.006492040493722421,-0.0006931760897522904,0.0005470880317271792,-0.0002915288025110281,86.4712200542925
0.8666946872898454,0.51,0.009063729438466684,-0.0007238855114324141,0.0008235504428379257,-0.00031007314828513776,86.46734172831202
0.865,0.5133985165205666,0.010900326213755956,-0.0007320327157788269,0.001030951327376945,-0.00032058042717464635,86.47459349291975
0.8642313915857605,0.515,0.01175918410194176,-0.0007358325283171521,0.0011279635250809074,-0.0003254955558252428,86.47620088996764
0.8620429762668378,0.52,0.014365534958306586,-0.00075034141533034,0.0014203500609364956,-0.000341068635663887,86.46621824887748
0.8600714966634891,0.525,0.01709845305052428,-0.000745063820781697,0.001741538841754048,-0.00035297820495710196,86.46992430886559
0.86,0.5252010723860593,0.017207627345844634,-0.0007447292520107237,0.0017544620375335275,-0.00035342649865951803,86.46967882037534
0.8583577981651377,0.53,0.019813485412844015,-0.0007350092715596332,0.002064186688073392,-0.0003637023256880734,86.46597651376146
0.8568369202788724,0.5349999999999999,0.02265251529251283,-0.0007031949696877847,0.0024164696453470684,-0.000369764496514095,86.4746476659594
0.8555016521477921,0.54,0.025413900675878662,-0.0006757673191649142,0.0027567568383899087,-0.00037659815980775006,86.46880838089518
0.855,0.5421520618556701,0.026636015721649472,-0.0006568410025773199,0.002912020631443297,-0.0003779149239690721,86.47011778350516
0.8543609022556391,0.545,0.02825737293233082,-0.0006303808909774438,0.0031189610526315783,-0.00037928787969924814,86.47096353383458
0.8533963886500431,0.55,0.031143020550300913,-0.0005730619948409294,0.003494478839208938,-0.0003788968357695615,86.46776242476354
0.8525887531951151,0.555,0.03411465817949444,-0.000495922285430276,0.0038933330318091427,-0.00037338941309287145,86.47336966770804
0.8519298986486487,0.56,0.03700830510979729,-0.0004251689273648651,0.004278792989864864,-0.00036934694045608106,86.46632989864864
0.8514122243929669,0.565,0.04001265184203173,-0.0003299417442087668,0.004693428356126139,-0.00035869490120011215,86.46952252302539
0.851030428769018,0.57,0.04300859806362377,-0.0002305291085753812,0.0051100070816044235,-0.0003466744633471647,86.46544073305671
0.8507785087719297,0.575,0.04609930416666669,-0.00010728294188596397,0.005553098991228074,-0.0003277010570175437,86.47005010964912
0.8506494565217392,0.5800000000000001,0.04913680986413048,1.2061434239131559e-05,0.005987412081521745,-0.00030967025081521734,86.46506894021739
0.8506384698275861,0.585,0.052275528017241425,0.00015768138927801977,0.006450283685344835,-0.0002835927246767236,86.46889261853451
0.8507409879839787,0.59,0.05538578651535378,0.0003035099218958598,0.006910009359145524,-0.0002572201401869162,86.46517062750334
0.8509489147697195,0.595,0.05859993658020115,0.00047782318700370467,0.007399627337215456,-0.00022162886791953434,86.47006315510852
0.8512598425196851,0.6,0.06174875354330705,0.0006444465669291314,0.007876587795275586,-0.0001883327559055124,86.46572283464566
0.8516679677335415,0.605,0.06498756202185793,0.0008380082641165759,0.008380405139214156,-0.00014599852170179542,86.46896718709341
0.852169202992004,0.61,0.06821645625483624,0.0010349818710343067,0.008885268405984012,-0.00010222375156048447,86.46674273923136
0.8527590176515731,0.615,0.07149080230237918,0.0012504390061396826,0.009405880429777448,-5.2030780698387036e-05,86.46930360706065
0.8534339335531322,0.62,0.07477941557189952,0.0014747707177276141,0.009933793182855684,1.650436317523506e-06,86.46810864823738
0.8541888832997989,0.625,0.07805853233148888,0.0017066250980885258,0.010462417655935603,5.750767752766463e-05,86.50391678822936
0.8550000000000001,0.6298716012084593,,,,,
0.8550217948717949,0.63,,,,,
0.8559521993389271,0.635,,,,,
0.8569553706505295,0.64,,,,,
0.8580265132566283,0.645,,,,,
0.8591629464285715,0.65,,,,,
0.8600000000000001,0.653482972136223,,,,,
0.8603715874620828,0.6549999999999999,,,,,
0.861664577588368,0.66,,,,,
0.8630166625217608,0.665,,,,,
